chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr18	whatshap_opt	31707661	0.9984	3142	5	31845279	31869217	23938	31707661	31878806	1	1	255	1	0	0	1	0	0	1	231	20	3	0	0	repeat_indels_excluded
chr18	whatshap_opt	27617685	0.9969	4507	14	28353253	28377128	23875	27967338	28377128	0	1	292	2	0	0	1	0	0	2	288	1	1	2	0	repeat_indels_excluded
chr18	whatshap_opt	2569611	1.0	3829	0	3237134	3260515	23381	3212542	3260514	0	0	275	7	1	0	0	0	0	8	262	3	5	0	0	block_stitching
chr18	whatshap_opt	66398517	0.9948	4035	21	67020062	67043163	23101	66456446	67043163	1	1	253	1	0	0	0	0	0	2	217	35	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	55409893	0.9991	5434	5	56583520	56606341	22821	55817497	56606341	0	0	269	1	0	0	0	0	0	1	234	34	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	71995271	1.0	2690	0	72549073	72571538	22465	72279117	72571538	0	0	377	0	0	0	0	0	0	0	268	109	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	202911	1.0	2516	0	428295	450459	22164	207721	452790	0	0	311	3	0	0	0	1	0	2	270	37	3	1	1	clean_candidate_unphased
chr18	whatshap_opt	57059442	0.9957	2310	10	57571287	57593219	21932	57525284	57593219	0	0	290	1	0	0	0	0	0	1	286	1	3	0	0	repeat_indels_excluded
chr18	whatshap_opt	75896305	0.9987	4508	6	76514398	76536016	21618	76083307	76536016	2	2	264	2	0	0	1	0	0	4	257	4	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	27617685	0.9969	4507	14	28381906	28403150	21244	28377128	28403150	2	2	238	3	0	0	2	0	0	3	231	2	4	0	0	repeat_indels_excluded
chr18	whatshap_opt	73352401	0.999	1001	1	73374650	73395284	20634	73362860	73409032	2	1	282	1	0	0	1	0	0	1	278	2	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	57059442	0.9957	2310	10	57504674	57525284	20610	57163280	57525284	0	0	269	2	0	0	0	0	0	2	244	25	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	46128191	0.9977	2664	6	46743194	46763529	20335	46651195	46768096	0	0	276	0	0	0	0	0	0	0	263	13	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	69411389	0.9987	8728	11	69923179	69943495	20316	69430905	69946672	1	0	311	2	0	0	0	0	0	4	304	2	3	0	0	repeat_indels_excluded
chr18	whatshap_opt	30433642	0.9989	3711	4	30685822	30706112	20290	30647785	30706112	0	0	322	1	0	0	0	0	0	1	320	1	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	36974943	0.9997	2968	1	37567195	37587399	20204	36974943	37590420	0	0	235	2	0	0	0	0	0	2	232	3	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	77114009	0.9943	2296	13	77584130	77604323	20193	77228870	77607794	1	0	272	1	0	0	0	0	0	1	270	1	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	57679490	0.996	1979	8	57952500	57972626	20126	57679490	57972626	2	6	349	6	0	0	4	1	0	6	257	88	2	2	1	clean_candidate_unphased
chr18	whatshap_opt	1876402	0.9996	2760	1	2191203	2210508	19305	2071074	2210508	1	1	224	2	0	0	1	0	0	2	203	19	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	73599480	0.9983	5907	10	74695104	74714114	19010	73599480	74714114	1	1	231	2	0	0	0	0	0	2	202	27	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	24212422	1.0	1384	0	24220278	24239285	19007	24212422	24239285	0	0	249	0	0	0	0	0	0	0	248	1	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	3509854	0.9967	4615	15	3551268	3570013	18745	3509854	3571529	0	0	296	1	0	0	0	0	0	1	292	0	3	0	0	repeat_indels_excluded
chr18	whatshap_opt	30433642	0.9989	3711	4	30629634	30647785	18151	30438260	30647785	0	0	269	0	0	0	0	0	0	0	269	0	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	12022695	0.9991	5571	5	12579164	12597282	18118	12022695	12601536	1	1	286	5	0	0	1	0	0	5	274	1	6	0	0	repeat_indels_excluded
chr18	whatshap_opt	35692405	1.0	494	0	35759574	35777488	17914	35720289	35777488	2	2	242	2	0	0	1	0	0	2	230	10	2	2	0	repeat_indels_excluded
chr18	whatshap_opt	11654971	1.0	540	0	11752065	11769792	17727	11655027	11769792	0	0	289	0	0	0	0	0	0	0	287	0	2	0	0	catalog_site_not_candidate
chr18	whatshap_opt	29073424	1.0	307	0	29080751	29098290	17539	29073331	29115539	0	0	216	2	0	0	0	0	0	2	213	0	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	57059442	0.9957	2310	10	57594617	57612062	17445	57593219	57614073	3	1	260	4	0	0	1	0	0	5	247	8	3	1	0	repeat_indels_excluded
chr18	whatshap_opt	6097849	0.9982	7786	14	6104951	6122096	17145	6097849	6122096	0	0	324	0	0	0	0	0	0	0	293	33	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	30433642	0.9989	3711	4	30792627	30809596	16969	30706112	30815121	1	1	230	2	0	0	0	0	0	2	225	5	2	2	0	repeat_indels_excluded
chr18	whatshap_opt	54178201	0.998	4076	8	54820362	54837198	16836	54178201	54848199	3	3	194	5	0	0	2	0	0	5	190	0	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	42997893	0.9984	3653	6	43569523	43586176	16653	43002391	43589564	0	0	150	1	0	0	0	0	0	1	147	0	4	0	0	repeat_indels_excluded
chr18	whatshap_opt	6097849	0.9982	7786	14	7471279	7487456	16177	7292932	7492204	1	1	240	2	0	0	1	0	0	3	237	0	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	24580597	0.9998	4417	1	25231343	25247350	16007	24580597	25247350	0	0	245	3	0	0	0	0	0	4	241	0	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	41756327	0.9987	4789	6	42042028	42057968	15940	41941032	42062614	0	1	200	0	0	0	0	0	0	0	125	76	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	68462253	0.9995	2180	1	68916491	68932410	15919	68462253	68940748	1	1	249	3	0	0	1	0	0	4	245	0	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	47513052	0.9957	462	2	47526089	47541288	15199	47513052	47551145	0	0	239	1	0	0	0	0	0	2	236	0	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	53118629	0.9998	4647	1	53848196	53863331	15135	53141554	53868449	0	0	236	0	0	0	0	0	0	0	210	25	1	0	0	catalog_site_not_candidate
chr18	whatshap_opt	69157687	0.9983	589	1	69215655	69230536	14881	69174716	69230536	1	1	200	2	0	0	0	0	0	2	196	3	4	3	0	repeat_indels_excluded
chr18	whatshap_opt	61731676	0.9983	1813	3	61922383	61937244	14861	61734461	61944219	0	1	216	2	0	0	0	0	0	2	213	0	1	0	0	repeat_indels_excluded
chr18	whatshap_opt	6097849	0.9982	7786	14	7278483	7292932	14449	7085924	7292932	1	1	234	1	0	0	0	0	0	1	205	26	2	0	0	repeat_indels_excluded
chr18	whatshap_opt	55409893	0.9991	5434	5	55797833	55812195	14362	55559039	55817497	0	0	112	2	0	0	0	0	0	2	102	8	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	2569611	1.0	3829	0	3198494	3212542	14048	2569611	3212542	0	0	232	1	0	0	0	0	0	1	228	1	3	0	0	repeat_indels_excluded
chr18	whatshap_opt	68981669	0.9987	781	1	69106176	69120118	13942	69014768	69120118	0	0	163	0	0	0	0	0	0	0	163	0	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	39112586	0.9954	2395	11	39485092	39498938	13846	39112586	39513972	2	1	161	1	0	0	0	0	0	1	141	21	0	1	0	repeat_indels_excluded
chr18	whatshap_opt	22081395	0.9997	3546	1	22722858	22735811	12953	22482754	22736075	1	0	157	2	0	0	0	1	0	1	145	10	1	0	0	clean_candidate_unphased
chr18	whatshap_opt	69411389	0.9987	8728	11	70051931	70064555	12624	69946672	70068418	1	0	130	2	0	0	0	0	0	2	125	4	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	57679490	0.996	1979	8	58045061	58057539	12478	57972626	58060394	3	4	199	2	0	0	0	0	0	2	123	78	3	5	0	repeat_indels_excluded
chr18	whatshap_opt	27617685	0.9969	4507	14	27943937	27956394	12457	27632206	27967338	0	0	129	1	0	0	0	0	0	1	129	0	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	67343392	0.9985	2646	4	67750401	67762458	12057	67384357	67773888	2	2	149	0	0	0	0	0	0	0	132	24	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	10259925	0.9992	2582	2	10348299	10360029	11730	10258573	10367744	1	1	184	2	0	0	0	0	0	4	157	31	0	2	0	repeat_indels_excluded
chr18	whatshap_opt	1876402	0.9996	2760	1	2059597	2071074	11477	2021085	2071074	0	0	196	0	0	0	0	0	0	0	187	7	2	0	0	catalog_site_not_candidate
chr18	whatshap_opt	75896305	0.9987	4508	6	75958166	75969260	11094	75896305	75975336	0	0	162	1	0	0	0	0	0	1	138	24	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	55409893	0.9991	5434	5	55535152	55546217	11065	55412710	55559039	2	2	95	3	0	0	1	1	0	3	89	4	0	0	0	clean_candidate_unphased
chr18	whatshap_opt	31707661	0.9984	3142	5	31900133	31910314	10181	31878806	31915448	2	2	118	2	0	0	0	0	0	2	112	2	4	0	0	repeat_indels_excluded
chr18	whatshap_opt	71995271	1.0	2690	0	72259934	72270013	10079	71995271	72279117	0	0	136	0	0	0	0	0	0	0	135	0	1	0	0	catalog_site_not_candidate
chr18	whatshap_opt	3509854	0.9967	4615	15	4000777	4010219	9442	3571529	4022774	0	0	106	0	0	0	0	0	0	0	105	0	1	0	0	catalog_site_not_candidate
chr18	whatshap_opt	49573649	0.992	1369	11	49886723	49895979	9256	49697424	49903626	0	0	107	0	0	0	0	0	0	0	98	9	0	1	0	catalog_site_not_candidate
chr18	whatshap_opt	6097849	0.9982	7786	14	6682082	6690544	8462	6405987	6704205	0	0	119	0	0	0	0	0	0	0	98	21	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	50481019	0.9987	5354	7	51314965	51319128	4163	50487958	51319128	1	1	50	0	0	0	1	0	0	0	50	0	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	22081395	0.9997	3546	1	22467060	22470438	3378	22089230	22482754	0	0	45	0	0	0	0	0	0	0	39	6	0	0	0	catalog_site_not_candidate
chr18	whatshap_opt	12022695	0.9991	5571	5	12905516	12907687	2171	12601536	12915409	2	2	24	1	0	0	1	0	0	1	18	6	0	0	0	repeat_indels_excluded
chr18	whatshap_opt	3509854	0.9967	4615	15	4479288	4480692	1404	4022774	4493618	1	0	13	0	0	0	0	0	0	0	13	0	0	0	0	catalog_site_not_candidate
