chromosome	tool	competitor_ps	competitor_accuracy	competitor_reads	competitor_discordant_reads	gap_start	gap_end	gap_bp	left_graph_ps	right_graph_ps	truth_hets	shared_hets	catalog_sites	graph_candidates	graph_phased_sites	private_sites	competitor_phased_sites	clean_het_snps	clean_het_indels	repeat_het_indels	filtered_ref_only	filtered_high_af	filtered_low_af	filtered_low_depth	filtered_no_reads	primary_reason
chr18	hiphase	11654971	1.0	643	0	11752065	11769792	17727	11655027	11769792	0	0	289	0	0	0	0	0	0	0	287	0	2	0	0	catalog_site_not_candidate
chr18	hiphase	29073424	1.0	307	0	29080751	29098290	17539	29073331	29115539	0	0	216	2	0	0	0	0	0	2	213	0	2	0	0	repeat_indels_excluded
chr18	hiphase	56951190	0.9982	2810	5	57594617	57612062	17445	57593219	57614073	3	1	260	4	0	0	1	0	0	5	247	8	3	1	0	repeat_indels_excluded
chr18	hiphase	6097849	0.9982	7843	14	6104951	6122096	17145	6097849	6122096	0	0	324	0	0	0	0	0	0	0	293	33	0	0	0	catalog_site_not_candidate
chr18	hiphase	30433642	0.9992	3738	3	30792627	30809596	16969	30706112	30815121	1	1	230	2	0	0	1	0	0	2	225	5	2	2	0	repeat_indels_excluded
chr18	hiphase	42997893	0.9957	3980	17	43569523	43586176	16653	43002391	43589564	0	0	150	1	0	0	0	0	0	1	147	0	4	0	0	repeat_indels_excluded
chr18	hiphase	6097849	0.9982	7843	14	7471279	7487456	16177	7292932	7492204	1	1	240	2	0	0	1	0	0	3	237	0	1	0	0	repeat_indels_excluded
chr18	hiphase	24580597	0.9995	4443	2	25231343	25247350	16007	24580597	25247350	0	0	245	3	0	0	0	0	0	4	241	0	2	0	0	repeat_indels_excluded
chr18	hiphase	41756327	0.999	4823	5	42042028	42057968	15940	41941032	42062614	0	1	200	0	0	0	0	0	0	0	125	76	0	0	0	catalog_site_not_candidate
chr18	hiphase	68462253	0.9964	3020	11	68916491	68932410	15919	68462253	68940748	1	1	249	3	0	0	1	0	0	4	245	0	1	0	0	repeat_indels_excluded
chr18	hiphase	47513052	0.9957	466	2	47526089	47541288	15199	47513052	47551145	0	0	239	1	0	0	0	0	0	2	236	0	2	0	0	repeat_indels_excluded
chr18	hiphase	53118629	0.9998	4680	1	53848196	53863331	15135	53141554	53868449	0	0	236	0	0	0	0	0	0	0	210	25	1	0	0	catalog_site_not_candidate
chr18	hiphase	69157687	0.9983	596	1	69215655	69230536	14881	69174716	69230536	1	1	200	2	0	0	0	0	0	2	196	3	4	3	0	repeat_indels_excluded
chr18	hiphase	61731676	1.0	1824	0	61922383	61937244	14861	61734461	61944219	0	1	216	2	0	0	0	0	0	2	213	0	1	0	0	repeat_indels_excluded
chr18	hiphase	48110458	0.9958	4961	21	48170447	48184935	14488	48142494	48191444	2	2	252	3	0	0	2	0	0	4	197	41	13	4	0	repeat_indels_excluded
chr18	hiphase	6097849	0.9982	7843	14	7278483	7292932	14449	7085924	7292932	1	1	234	1	0	0	1	0	0	1	205	26	2	0	0	repeat_indels_excluded
chr18	hiphase	55345830	0.999	5738	6	55797833	55812195	14362	55559039	55817497	0	0	112	2	0	0	0	0	0	2	102	8	0	0	0	repeat_indels_excluded
chr18	hiphase	2569611	0.9992	3857	3	3198494	3212542	14048	2569611	3212542	0	0	232	1	0	0	0	0	0	1	228	1	3	0	0	repeat_indels_excluded
chr18	hiphase	68462253	0.9964	3020	11	69106176	69120118	13942	69014768	69120118	0	0	163	0	0	0	0	0	0	0	163	0	0	0	0	catalog_site_not_candidate
chr18	hiphase	39112586	0.9938	2423	15	39485092	39498938	13846	39112586	39513972	2	1	161	1	0	0	1	0	0	1	141	21	0	1	0	repeat_indels_excluded
chr18	hiphase	48110458	0.9958	4961	21	49112189	49125990	13801	48771192	49137144	0	0	195	0	0	0	0	0	0	0	174	20	1	0	0	catalog_site_not_candidate
chr18	hiphase	22081395	0.9989	3570	4	22722858	22735811	12953	22482754	22736075	1	0	157	2	0	0	0	1	0	1	145	10	1	0	0	clean_candidate_unphased
chr18	hiphase	69411389	0.9988	11220	13	70051931	70064555	12624	69946672	70068418	1	0	130	2	0	0	0	0	0	2	125	4	0	0	0	repeat_indels_excluded
chr18	hiphase	57679490	0.998	1995	4	58045061	58057539	12478	57972626	58060394	3	4	199	2	0	0	3	0	0	2	123	78	3	5	0	repeat_indels_excluded
chr18	hiphase	27617685	0.9958	4568	19	27943937	27956394	12457	27632206	27967338	0	0	129	1	0	0	0	0	0	1	129	0	0	0	0	repeat_indels_excluded
chr18	hiphase	67343392	0.9981	2658	5	67750401	67762458	12057	67384357	67773888	2	2	149	0	0	0	2	0	0	0	132	24	0	0	0	catalog_site_not_candidate
chr18	hiphase	10004200	0.9984	3692	6	10348299	10360029	11730	10258573	10367744	1	1	184	2	0	0	1	0	0	4	157	31	0	2	0	repeat_indels_excluded
chr18	hiphase	75896305	0.998	4583	9	75958166	75969260	11094	75896305	75975336	0	0	162	1	0	0	0	0	0	1	138	24	0	0	0	repeat_indels_excluded
chr18	hiphase	55345830	0.999	5738	6	55535152	55546217	11065	55412710	55559039	2	2	95	3	0	0	2	1	0	3	89	4	0	0	0	clean_candidate_unphased
chr18	hiphase	31707661	0.9981	3219	6	31900133	31910314	10181	31878806	31915448	2	2	118	2	0	0	2	0	0	2	112	2	4	0	0	repeat_indels_excluded
chr18	hiphase	3495452	0.9979	4708	10	4000777	4010219	9442	3571529	4022774	0	0	106	0	0	0	0	0	0	0	105	0	1	0	0	catalog_site_not_candidate
chr18	hiphase	49573649	0.9957	1397	6	49886723	49895979	9256	49697424	49903626	0	0	107	0	0	0	0	0	0	0	98	9	0	1	0	catalog_site_not_candidate
chr18	hiphase	6097849	0.9982	7843	14	6682082	6690544	8462	6405987	6704205	0	0	119	0	0	0	0	0	0	0	98	21	0	0	0	catalog_site_not_candidate
chr18	hiphase	50481019	0.9994	5387	3	51314965	51319128	4163	50487958	51319128	1	1	50	0	0	0	1	0	0	0	50	0	0	0	0	catalog_site_not_candidate
chr18	hiphase	22081395	0.9989	3570	4	22467060	22470438	3378	22089230	22482754	0	0	45	0	0	0	0	0	0	0	39	6	0	0	0	catalog_site_not_candidate
chr18	hiphase	12022695	0.9984	5646	9	12905516	12907687	2171	12601536	12915409	2	2	24	1	0	0	1	0	0	1	18	6	0	0	0	repeat_indels_excluded
chr18	hiphase	3495452	0.9979	4708	10	4479288	4480692	1404	4022774	4493618	1	0	13	0	0	0	0	0	0	0	13	0	0	0	0	catalog_site_not_candidate
chr18	longphase	32875301	0.9966	1162	4	32944987	33000178	55191	32875301	33002423	8	7	566	7	2	0	3	3	0	5	555	4	4	0	0	block_stitching
chr18	longphase	1876402	0.9985	2752	4	1964869	2019428	54559	1908588	2021085	5	5	839	4	1	1	2	1	0	3	829	5	3	0	0	block_stitching
chr18	longphase	49653824	0.9962	1066	4	49666311	49720858	54547	49606675	49697424	5	6	793	7	1	0	2	1	0	9	769	9	11	0	0	block_stitching
chr18	longphase	48142494	0.9969	3828	12	48743213	48789496	46283	48191444	48771192	6	6	693	4	1	1	3	1	0	3	680	8	5	0	0	block_stitching
chr18	longphase	41756327	0.9993	4578	3	41883050	41928801	45751	41756515	41941032	7	6	538	6	1	1	4	3	0	4	526	6	2	0	0	block_stitching
chr18	longphase	44009495	0.9987	3844	5	44432563	44478108	45545	44009495	44478108	5	6	589	2	0	0	3	0	0	3	525	65	0	0	0	repeat_indels_excluded
chr18	longphase	62764377	0.9964	2759	10	62903312	62947238	43926	62789327	62947238	5	4	488	11	1	0	3	4	0	8	467	2	11	0	0	block_stitching
chr18	longphase	36280812	0.9992	2658	2	36417754	36459224	41470	36280812	36459224	9	9	643	3	1	1	5	1	0	2	602	41	3	0	0	block_stitching
chr18	longphase	75896305	0.9951	4530	22	76043630	76083307	39677	75975336	76083307	3	3	722	3	1	0	2	1	0	2	690	29	3	0	0	block_stitching
chr18	longphase	10115267	0.9997	3129	1	10219411	10258573	39162	10128558	10258573	2	1	513	3	0	0	1	0	0	3	508	4	1	0	0	repeat_indels_excluded
chr18	longphase	34460191	0.9912	1370	12	34484318	34523018	38700	34476503	34523018	5	6	426	5	1	1	2	1	0	4	419	3	2	0	0	block_stitching
chr18	longphase	36000265	0.9974	389	1	36030984	36067980	36996	36000263	36067980	1	1	559	2	0	1	1	0	0	2	494	64	1	2	0	repeat_indels_excluded
chr18	longphase	21488582	0.991	445	4	21522389	21558542	36153	21488582	21548356	6	5	362	9	1	1	3	1	0	15	345	1	7	0	0	block_stitching
chr18	longphase	46539401	1.0	997	0	46615334	46651195	35861	46539489	46651195	1	1	353	2	0	1	1	0	0	3	348	3	0	0	0	repeat_indels_excluded
chr18	longphase	77114009	0.999	1973	2	77193968	77223392	29424	77114009	77228870	4	3	466	2	1	0	1	1	0	2	414	50	0	1	2	block_stitching
chr18	longphase	46814959	0.9964	1403	5	46866454	46894800	28346	46823790	46894800	1	1	339	4	0	0	1	1	0	3	334	0	2	0	0	clean_candidate_unphased
chr18	longphase	71594919	1.0	1696	0	71605658	71633879	28221	71594919	71633879	1	1	383	0	0	1	1	0	0	0	328	49	0	0	6	catalog_site_not_candidate
chr18	longphase	71594919	1.0	1696	0	71814434	71841968	27534	71633879	71843174	2	4	377	5	1	0	1	2	0	4	336	36	2	0	0	block_stitching
chr18	longphase	35221325	0.9976	2111	5	35604670	35631103	26433	35235250	35631103	1	1	313	2	0	1	1	0	0	2	300	11	0	1	0	repeat_indels_excluded
chr18	longphase	25321140	0.9992	1267	1	25336070	25362446	26376	25321140	25362446	2	2	281	0	0	1	1	0	0	0	279	2	0	0	0	catalog_site_not_candidate
chr18	longphase	34919015	0.9975	796	2	34931140	34955872	24732	34919015	34955872	0	0	295	0	0	0	0	0	0	0	292	3	0	0	0	catalog_site_not_candidate
chr18	longphase	6097849	0.9973	1125	3	6239326	6263830	24504	6122096	6273770	1	1	275	1	1	0	0	0	1	0	271	3	1	0	0	block_stitching
chr18	longphase	31869217	0.9975	2401	6	31953111	31977425	24314	31915448	31977425	0	0	313	2	0	0	0	0	0	2	311	1	0	0	0	repeat_indels_excluded
chr18	longphase	40631631	0.9992	3767	3	41285035	41309305	24270	40633808	41318361	2	1	338	1	0	0	1	0	0	1	333	1	3	0	0	repeat_indels_excluded
chr18	longphase	33197503	0.9922	765	6	33284122	33308109	23987	33208318	33308109	1	1	266	1	0	0	1	0	0	1	264	0	2	0	0	repeat_indels_excluded
chr18	longphase	27617685	0.9979	3322	7	28353253	28377128	23875	27967338	28377128	0	1	292	2	0	0	0	0	0	2	288	1	1	2	0	repeat_indels_excluded
chr18	longphase	62638018	0.9967	299	1	62647920	62671337	23417	62638018	62673933	4	4	310	2	0	1	1	0	0	4	308	0	0	0	0	repeat_indels_excluded
chr18	longphase	2569611	0.9992	3843	3	3237134	3260515	23381	3212542	3260514	0	0	275	7	1	0	0	0	0	8	262	3	5	0	0	block_stitching
chr18	longphase	55409893	0.9976	5427	13	56583520	56606341	22821	55817497	56606341	0	0	269	1	0	0	0	0	0	1	234	34	2	0	0	repeat_indels_excluded
chr18	longphase	71995271	1.0	2684	0	72549073	72571538	22465	72279117	72571538	0	0	377	0	0	0	0	0	0	0	268	109	0	0	0	catalog_site_not_candidate
chr18	longphase	202911	0.9996	2579	1	428295	450459	22164	207721	452790	0	0	311	3	0	0	0	1	0	2	270	37	3	1	1	clean_candidate_unphased
chr18	longphase	75896305	0.9951	4530	22	76514398	76536016	21618	76083307	76536016	2	2	264	2	0	0	0	0	0	4	257	4	2	0	0	repeat_indels_excluded
chr18	longphase	44898629	0.9993	2766	2	44927535	44948826	21291	44898629	44953029	0	0	209	2	0	0	0	0	0	2	187	20	1	0	0	repeat_indels_excluded
chr18	longphase	57163280	0.9982	1652	3	57504674	57525284	20610	57163280	57525284	0	0	269	2	0	0	0	0	0	2	244	25	1	0	0	repeat_indels_excluded
chr18	longphase	78604071	0.999	1941	2	78711637	78732192	20555	78604071	78732192	2	1	440	2	0	0	1	1	0	1	435	1	2	0	0	clean_candidate_unphased
chr18	longphase	46539401	1.0	997	0	46743194	46763529	20335	46651195	46768096	0	0	276	0	0	0	0	0	0	0	263	13	0	0	0	catalog_site_not_candidate
chr18	longphase	30433642	0.9993	2963	2	30685822	30706112	20290	30647785	30706112	0	0	322	1	0	0	0	0	0	1	320	1	1	0	0	repeat_indels_excluded
chr18	longphase	57679490	0.997	1987	6	57952500	57972626	20126	57679490	57972626	2	6	349	6	0	0	2	1	0	6	257	88	2	2	1	clean_candidate_unphased
chr18	longphase	14039815	1.0	2529	0	14081520	14101176	19656	14041525	14101176	0	0	315	0	0	0	0	0	0	0	301	14	0	0	0	catalog_site_not_candidate
chr18	longphase	982981	1.0	1325	0	1210782	1230274	19492	983043	1232216	1	1	271	0	0	0	0	0	0	0	243	32	1	4	0	catalog_site_not_candidate
chr18	longphase	1876402	0.9985	2752	4	2191203	2210508	19305	2071074	2210508	1	1	224	2	0	0	0	0	0	2	203	19	0	0	0	repeat_indels_excluded
chr18	longphase	73599480	0.9997	5777	2	74695104	74714114	19010	73599480	74714114	1	1	231	2	0	0	0	0	0	2	202	27	1	0	0	repeat_indels_excluded
chr18	longphase	24212422	0.9993	1388	1	24220278	24239285	19007	24212422	24239285	0	0	249	0	0	0	0	0	0	0	248	1	0	0	0	catalog_site_not_candidate
chr18	longphase	3509854	0.9988	4178	5	3551268	3570013	18745	3509854	3571529	0	0	296	1	0	0	0	0	0	1	292	0	3	0	0	repeat_indels_excluded
chr18	longphase	30433642	0.9993	2963	2	30629634	30647785	18151	30438260	30647785	0	0	269	0	0	0	0	0	0	0	269	0	0	0	0	catalog_site_not_candidate
chr18	longphase	12022695	0.9993	5544	4	12579164	12597282	18118	12022695	12601536	1	1	286	5	0	0	0	0	0	5	274	1	6	0	0	repeat_indels_excluded
chr18	longphase	26385292	0.9985	4074	6	26710120	26728156	18036	26385292	26734360	0	0	177	0	0	0	0	0	0	0	171	5	1	0	0	catalog_site_not_candidate
chr18	longphase	35692405	0.9919	492	4	35759574	35777488	17914	35720289	35777488	2	2	242	2	0	0	1	0	0	2	230	10	2	2	0	repeat_indels_excluded
chr18	longphase	11655027	1.0	526	0	11752065	11769792	17727	11655027	11769792	0	0	289	0	0	0	0	0	0	0	287	0	2	0	0	catalog_site_not_candidate
chr18	longphase	29073424	1.0	307	0	29080751	29098290	17539	29073331	29115539	0	0	216	2	0	0	0	0	0	2	213	0	2	0	0	repeat_indels_excluded
chr18	longphase	57593219	0.9904	209	2	57594617	57612062	17445	57593219	57614073	3	1	260	4	0	0	0	0	0	5	247	8	3	1	0	repeat_indels_excluded
chr18	longphase	6097849	0.9973	1125	3	6104951	6122096	17145	6097849	6122096	0	0	324	0	0	0	0	0	0	0	293	33	0	0	0	catalog_site_not_candidate
chr18	longphase	30433642	0.9993	2963	2	30792627	30809596	16969	30706112	30815121	1	1	230	2	0	0	0	0	0	2	225	5	2	2	0	repeat_indels_excluded
chr18	longphase	54178201	0.998	4081	8	54820362	54837198	16836	54178201	54848199	3	3	194	5	0	0	0	0	0	5	190	0	1	0	0	repeat_indels_excluded
chr18	longphase	43002391	0.996	3757	15	43569523	43586176	16653	43002391	43589564	0	0	150	1	0	0	0	0	0	1	147	0	4	0	0	repeat_indels_excluded
chr18	longphase	24580597	0.9997	3125	1	25231343	25247350	16007	24580597	25247350	0	0	245	3	0	0	0	0	0	4	241	0	2	0	0	repeat_indels_excluded
chr18	longphase	41756327	0.9993	4578	3	42042028	42057968	15940	41941032	42062614	0	1	200	0	0	0	0	0	0	0	125	76	0	0	0	catalog_site_not_candidate
chr18	longphase	47513052	0.9952	418	2	47526089	47541288	15199	47513052	47551145	0	0	239	1	0	0	0	0	0	2	236	0	2	0	0	repeat_indels_excluded
chr18	longphase	53118629	0.9998	4678	1	53848196	53863331	15135	53141554	53868449	0	0	236	0	0	0	0	0	0	0	210	25	1	0	0	catalog_site_not_candidate
chr18	longphase	61734461	1.0	1793	0	61922383	61937244	14861	61734461	61944219	0	1	216	2	0	0	0	0	0	2	213	0	1	0	0	repeat_indels_excluded
chr18	longphase	48142494	0.9969	3828	12	48170447	48184935	14488	48142494	48191444	2	2	252	3	0	0	0	0	0	4	197	41	13	4	0	repeat_indels_excluded
chr18	longphase	7085924	0.9937	1596	10	7278483	7292932	14449	7085924	7292932	1	1	234	1	0	0	0	0	0	1	205	26	2	0	0	repeat_indels_excluded
chr18	longphase	55409893	0.9976	5427	13	55797833	55812195	14362	55559039	55817497	0	0	112	2	0	0	0	0	0	2	102	8	0	0	0	repeat_indels_excluded
chr18	longphase	2569611	0.9992	3843	3	3198494	3212542	14048	2569611	3212542	0	0	232	1	0	0	0	0	0	1	228	1	3	0	0	repeat_indels_excluded
chr18	longphase	68998792	1.0	714	0	69106176	69120118	13942	69014768	69120118	0	0	163	0	0	0	0	0	0	0	163	0	0	0	0	catalog_site_not_candidate
chr18	longphase	79640337	0.996	752	3	79791433	79804402	12969	79643588	79786428	0	0	283	0	0	0	0	0	0	0	241	40	0	0	2	catalog_site_not_candidate
chr18	longphase	22089230	0.9989	3533	4	22722858	22735811	12953	22482754	22736075	1	0	157	2	0	0	0	1	0	1	145	10	1	0	0	clean_candidate_unphased
chr18	longphase	69946672	0.9991	6490	6	70051931	70064555	12624	69946672	70068418	1	0	130	2	0	0	0	0	0	2	125	4	0	0	0	repeat_indels_excluded
chr18	longphase	57679490	0.997	1987	6	58045061	58057539	12478	57972626	58060394	3	4	199	2	0	0	0	0	0	2	123	78	3	5	0	repeat_indels_excluded
chr18	longphase	27617685	0.9979	3322	7	27943937	27956394	12457	27632206	27967338	0	0	129	1	0	0	0	0	0	1	129	0	0	0	0	repeat_indels_excluded
chr18	longphase	79194072	0.9941	1024	6	79322663	79334880	12217	79194072	79347170	0	0	174	2	0	0	0	0	0	2	170	1	2	0	0	repeat_indels_excluded
chr18	longphase	67384357	0.9964	2486	9	67750401	67762458	12057	67384357	67773888	2	2	149	0	0	0	0	0	0	0	132	24	0	0	0	catalog_site_not_candidate
chr18	longphase	78604071	0.999	1941	2	79077545	79089413	11868	78732192	79089412	2	0	184	1	0	0	0	0	0	2	183	1	0	0	0	repeat_indels_excluded
chr18	longphase	10115267	0.9997	3129	1	10348299	10360029	11730	10258573	10367744	1	1	184	2	0	0	0	0	0	4	157	31	0	2	0	repeat_indels_excluded
chr18	longphase	1876402	0.9985	2752	4	2059597	2071074	11477	2021085	2071074	0	0	196	0	0	0	0	0	0	0	187	7	2	0	0	catalog_site_not_candidate
chr18	longphase	75896305	0.9951	4530	22	75958166	75969260	11094	75896305	75975336	0	0	162	1	0	0	0	0	0	1	138	24	0	0	0	repeat_indels_excluded
chr18	longphase	55409893	0.9976	5427	13	55535152	55546217	11065	55412710	55559039	2	2	95	3	0	0	1	1	0	3	89	4	0	0	0	clean_candidate_unphased
chr18	longphase	31869217	0.9975	2401	6	31900133	31910314	10181	31878806	31915448	2	2	118	2	0	0	0	0	0	2	112	2	4	0	0	repeat_indels_excluded
chr18	longphase	71995271	1.0	2684	0	72259934	72270013	10079	71995271	72279117	0	0	136	0	0	0	0	0	0	0	135	0	1	0	0	catalog_site_not_candidate
chr18	longphase	3509854	0.9988	4178	5	4000777	4010219	9442	3571529	4022774	0	0	106	0	0	0	0	0	0	0	105	0	1	0	0	catalog_site_not_candidate
chr18	longphase	49653824	0.9962	1066	4	49886723	49895979	9256	49697424	49903626	0	0	107	0	0	0	0	0	0	0	98	9	0	1	0	catalog_site_not_candidate
chr18	longphase	6398154	0.9997	2897	1	6682082	6690544	8462	6405987	6704205	0	0	119	0	0	0	0	0	0	0	98	21	0	0	0	catalog_site_not_candidate
chr18	longphase	14039815	1.0	2529	0	14429309	14435353	6044	14101176	14435352	0	0	487	0	1	0	0	0	0	0	486	0	0	0	0	block_stitching
chr18	longphase	50481019	0.9996	4761	2	51314965	51319128	4163	50487958	51319128	1	1	50	0	0	0	1	0	0	0	50	0	0	0	0	catalog_site_not_candidate
chr18	longphase	22089230	0.9989	3533	4	22467060	22470438	3378	22089230	22482754	0	0	45	0	0	0	0	0	0	0	39	6	0	0	0	catalog_site_not_candidate
chr18	longphase	12022695	0.9993	5544	4	12905516	12907687	2171	12601536	12915409	2	2	24	1	0	0	1	0	0	1	18	6	0	0	0	repeat_indels_excluded
chr18	longphase	3509854	0.9988	4178	5	4479288	4480692	1404	4022774	4493618	1	0	13	0	0	0	0	0	0	0	13	0	0	0	0	catalog_site_not_candidate
chr18	whatshap	46128191	0.9977	2665	6	46185393	46302851	117458	46129116	46320856	17	16	1510	21	2	2	11	2	0	24	1466	8	27	2	0	block_stitching
chr18	whatshap	51807747	1.0	3517	0	52053305	52147183	93878	51807747	52156413	6	6	1212	4	2	3	6	2	0	2	1193	10	6	0	0	block_stitching
chr18	whatshap	6097849	0.9982	7771	14	6325477	6398154	72677	6273770	6405987	7	7	969	9	2	0	7	1	1	7	949	4	8	0	1	block_stitching
chr18	whatshap	32875301	0.9976	1229	3	32944987	33000178	55191	32875301	33002423	8	7	566	7	2	0	5	3	0	5	555	4	4	0	0	block_stitching
chr18	whatshap	1876124	0.9996	2710	1	1964869	2019428	54559	1908588	2021085	5	5	839	4	1	1	4	1	0	3	829	5	3	0	0	block_stitching
chr18	whatshap	49573649	0.992	1371	11	49666311	49720858	54547	49606675	49697424	5	6	793	7	1	0	6	1	0	9	769	9	11	0	0	block_stitching
chr18	whatshap	53118629	0.999	8788	9	54125296	54178201	52905	53868449	54178201	2	2	788	4	0	0	2	0	0	4	761	25	2	1	0	repeat_indels_excluded
chr18	whatshap	56951190	0.9964	2794	10	57126737	57179488	52751	57059442	57163280	3	3	639	6	1	0	3	1	0	6	625	3	7	0	0	block_stitching
chr18	whatshap	41756327	0.9985	4784	7	41883050	41928801	45751	41756515	41941032	7	6	538	6	1	1	5	3	0	4	526	6	2	0	0	block_stitching
chr18	whatshap	62764377	0.9954	2802	13	62903312	62947238	43926	62789327	62947238	5	4	488	11	1	0	4	4	0	8	467	2	11	0	0	block_stitching
chr18	whatshap	78049807	0.996	4048	16	78560878	78603148	42270	78068337	78604071	3	3	747	6	0	0	3	0	0	7	740	3	0	0	0	repeat_indels_excluded
chr18	whatshap	75896305	0.9987	4506	6	76043630	76083307	39677	75975336	76083307	3	3	722	3	1	0	3	1	0	2	690	29	3	0	0	block_stitching
chr18	whatshap	10115267	0.9984	3201	5	10219411	10258573	39162	10128558	10258573	2	1	513	3	0	0	1	0	0	3	508	4	1	0	0	repeat_indels_excluded
chr18	whatshap	67343392	0.9992	2643	2	67345610	67384357	38747	67343392	67384357	1	1	610	2	0	0	1	0	0	2	521	83	3	0	4	repeat_indels_excluded
chr18	whatshap	46128191	0.9977	2665	6	46615334	46651195	35861	46539489	46651195	1	1	353	2	0	1	1	0	0	3	348	3	0	0	0	repeat_indels_excluded
chr18	whatshap	3509854	0.9967	4615	15	4508359	4541613	33254	4493618	4541613	2	3	462	7	0	0	2	0	0	11	453	1	4	0	0	repeat_indels_excluded
chr18	whatshap	46128191	0.9977	2665	6	46507626	46539401	31775	46320856	46539489	4	4	406	4	1	0	4	1	0	3	396	4	3	0	0	block_stitching
chr18	whatshap	77114009	0.9943	2296	13	77193968	77223392	29424	77114009	77228870	4	3	466	2	1	0	2	1	0	2	414	50	0	1	2	block_stitching
chr18	whatshap	66398517	0.994	4002	24	66410727	66438485	27758	66398517	66456446	3	3	404	7	1	0	3	1	0	7	345	55	1	2	0	block_stitching
chr18	whatshap	24580597	0.9998	4417	1	25294184	25321140	26956	25247350	25321140	4	4	367	5	0	0	4	0	0	6	353	4	7	0	0	repeat_indels_excluded
chr18	whatshap	35221325	0.9986	2096	3	35604670	35631103	26433	35235250	35631103	1	1	313	2	0	1	1	0	0	2	300	11	0	1	0	repeat_indels_excluded
chr18	whatshap	24580597	0.9998	4417	1	25336070	25362446	26376	25321140	25362446	2	2	281	0	0	1	2	0	0	0	279	2	0	0	0	catalog_site_not_candidate
chr18	whatshap	6097849	0.9982	7771	14	7044235	7069860	25625	6704205	7085924	2	1	287	4	0	0	1	0	0	6	281	0	2	0	0	repeat_indels_excluded
chr18	whatshap	66398517	0.994	4002	24	67206513	67231624	25111	67195500	67229561	4	4	294	3	1	0	4	1	0	4	262	30	1	0	0	block_stitching
chr18	whatshap	41756327	0.9985	4784	7	42815481	42840222	24741	42062614	42843683	1	1	360	6	0	0	1	0	0	9	353	0	2	0	0	repeat_indels_excluded
chr18	whatshap	34919015	0.9975	790	2	34931140	34955872	24732	34919015	34955872	0	0	295	0	0	0	0	0	0	0	292	3	0	0	0	catalog_site_not_candidate
chr18	whatshap	6097849	0.9982	7771	14	6239326	6263830	24504	6122096	6273770	1	1	275	1	1	0	1	0	1	0	271	3	1	0	0	block_stitching
chr18	whatshap	31707661	0.999	3140	3	31953111	31977425	24314	31915448	31977425	0	0	313	2	0	0	0	0	0	2	311	1	0	0	0	repeat_indels_excluded
chr18	whatshap	40631631	0.999	3831	4	41285035	41309305	24270	40633808	41318361	2	1	338	1	0	0	1	0	0	1	333	1	3	0	0	repeat_indels_excluded
chr18	whatshap	66398517	0.994	4002	24	67171407	67195500	24093	67043163	67195500	1	1	296	4	0	0	0	0	0	4	279	16	2	2	0	repeat_indels_excluded
chr18	whatshap	31707661	0.999	3140	3	31845279	31869217	23938	31707661	31878806	1	1	255	1	0	0	1	0	0	1	231	20	3	0	0	repeat_indels_excluded
chr18	whatshap	27617685	0.9967	4506	15	28353253	28377128	23875	27967338	28377128	0	1	292	2	0	0	1	0	0	2	288	1	1	2	0	repeat_indels_excluded
chr18	whatshap	2569611	1.0	3829	0	3237134	3260515	23381	3212542	3260514	0	0	275	7	1	0	0	0	0	8	262	3	5	0	0	block_stitching
chr18	whatshap	66398517	0.994	4002	24	67020062	67043163	23101	66456446	67043163	1	1	253	1	0	0	0	0	0	2	217	35	0	0	0	repeat_indels_excluded
chr18	whatshap	55409869	0.9982	5441	10	56583520	56606341	22821	55817497	56606341	0	0	269	1	0	0	0	0	0	1	234	34	2	0	0	repeat_indels_excluded
chr18	whatshap	56951190	0.9964	2794	10	57036722	57059442	22720	56951190	57059442	1	1	232	1	0	0	1	0	0	1	219	11	1	0	0	repeat_indels_excluded
chr18	whatshap	71995271	1.0	2690	0	72549073	72571538	22465	72279117	72571538	0	0	377	0	0	0	0	0	0	0	268	109	0	0	0	catalog_site_not_candidate
chr18	whatshap	200003	1.0	2516	0	428295	450459	22164	207721	452790	0	0	311	3	0	0	0	1	0	2	270	37	3	1	1	clean_candidate_unphased
chr18	whatshap	56951190	0.9964	2794	10	57571287	57593219	21932	57525284	57593219	0	0	290	1	0	0	0	0	0	1	286	1	3	0	0	repeat_indels_excluded
chr18	whatshap	75896305	0.9987	4506	6	76514398	76536016	21618	76083307	76536016	2	2	264	2	0	0	1	0	0	4	257	4	2	0	0	repeat_indels_excluded
chr18	whatshap	27617685	0.9967	4506	15	28381906	28403150	21244	28377128	28403150	2	2	238	3	0	0	2	0	0	3	231	2	4	0	0	repeat_indels_excluded
chr18	whatshap	73352401	0.999	999	1	73374650	73395284	20634	73362860	73409032	2	1	282	1	0	0	1	0	0	1	278	2	1	0	0	repeat_indels_excluded
chr18	whatshap	56951190	0.9964	2794	10	57504674	57525284	20610	57163280	57525284	0	0	269	2	0	0	0	0	0	2	244	25	1	0	0	repeat_indels_excluded
chr18	whatshap	78049807	0.996	4048	16	78711637	78732192	20555	78604071	78732192	2	1	440	2	0	0	1	1	0	1	435	1	2	0	0	clean_candidate_unphased
chr18	whatshap	46128191	0.9977	2665	6	46743194	46763529	20335	46651195	46768096	0	0	276	0	0	0	0	0	0	0	263	13	0	0	0	catalog_site_not_candidate
