site_class	pos	gap_left	gap_right	verdict	reads	alt_fraction	segregation
demoted_repeat_indel	61434995	61440518	61487311	ambiguous	67	0.4328	0.7612
demoted_repeat_indel	61443617	61440518	61487311	ambiguous	68	0.3235	0.8088
demoted_repeat_indel	61449758	61440518	61487311	phantom	63	0.2063	0.5079
demoted_repeat_indel	61453117	61440518	61487311	informative	56	0.4107	1.0
demoted_repeat_indel	61467750	61440518	61487311	phantom	73	0.3562	0.5205
demoted_repeat_indel	61857657	61874243	61914474	phantom	48	0.3958	0.6875
demoted_repeat_indel	61861383	61874243	61914474	phantom	61	0.541	0.5082
demoted_repeat_indel	61873420	61874243	61914474	phantom	54	0.3519	0.6296
demoted_repeat_indel	61873420	61874243	61914474	ambiguous	54	0.3148	0.7407
demoted_repeat_indel	61890904	61874243	61914474	phantom	60	0.35	0.5667
demoted_repeat_indel	61894749	61874243	61914474	phantom	64	0.2344	0.5
demoted_repeat_indel	62340123	62335971	62385548	phantom	64	0.1562	0.5312
demoted_repeat_indel	62343117	62335971	62385548	phantom	66	0.2879	0.5152
demoted_repeat_indel	62345685	62335971	62385548	phantom	68	0.3529	0.5294
demoted_repeat_indel	62357770	62335971	62385548	phantom	70	0.2	0.5429
demoted_repeat_indel	62374925	62335971	62385548	phantom	53	0.1698	0.5472
demoted_repeat_indel	62374925	62335971	62385548	phantom	53	0.1887	0.566
demoted_repeat_indel	62390151	62408056	62432427	informative	69	0.5217	0.913
demoted_repeat_indel	62391674	62408056	62432427	phantom	72	0.2917	0.5833
demoted_repeat_indel	62393121	62408056	62432427	informative	76	0.3947	0.9868
demoted_repeat_indel	62395978	62408056	62432427	ambiguous	75	0.4267	0.88
demoted_repeat_indel	62400756	62408056	62432427	informative	68	0.3824	1.0
demoted_repeat_indel	62401180	62408056	62432427	informative	67	0.403	0.9851
demoted_repeat_indel	62410497	62408056	62432427	informative	86	0.4884	0.907
demoted_repeat_indel	62433114	62408056	62432427	ambiguous	64	0.3438	0.8594
control_clean_het_indel	25308876			informative	67	0.4478	1.0
control_clean_het_indel	39311099			informative	70	0.4	1.0
control_clean_het_indel	59255273			informative	67	0.4478	1.0
control_clean_het_indel	2175436			informative	67	0.5672	1.0
control_clean_het_indel	52696411			informative	57	0.5614	1.0
control_clean_het_indel	24884511			informative	60	0.5167	1.0
control_clean_het_indel	4099673			informative	66	0.5152	1.0
control_clean_het_indel	15775703			informative	74	0.5405	1.0
control_clean_het_indel	10507836			informative	63	0.4921	0.9365
control_clean_het_indel	40809497			informative	49	0.4694	0.9592
control_clean_het_indel	53017806			informative	62	0.5645	1.0
control_clean_het_indel	24807601			informative	65	0.4308	1.0
control_clean_het_indel	41270137			informative	74	0.4324	1.0
control_clean_het_indel	60486100			informative	50	0.46	0.96
control_clean_het_indel	9751832			informative	73	0.4521	0.9863
control_clean_het_indel	63126678			informative	52	0.5962	1.0
control_clean_het_indel	24933472			informative	56	0.4821	0.9643
control_clean_het_indel	1387117			informative	67	0.4179	1.0
control_clean_het_indel	20462637			informative	76	0.5	1.0
control_clean_het_indel	46508902			informative	63	0.4603	1.0
control_clean_het_indel	29116787			informative	85	0.4118	0.9412
control_clean_het_indel	17552211			informative	51	0.5294	1.0
control_clean_het_indel	42598605			informative	60	0.4333	1.0
control_clean_het_indel	15914967			informative	72	0.4306	1.0
control_clean_het_indel	6032188			informative	78	0.6154	0.9615
control_clean_het_indel	12757611			informative	51	0.4118	0.9412
control_clean_het_indel	65226928			informative	38	0.4211	1.0
control_clean_het_indel	65219307			informative	35	0.5143	1.0
control_clean_het_indel	50288827			informative	54	0.6111	0.9444
control_clean_het_indel	12161612			informative	85	0.4941	1.0
control_clean_het_indel	12486847			informative	71	0.5915	1.0
control_clean_het_indel	210995			informative	84	0.5119	0.9524
control_clean_het_indel	410527			informative	53	0.5849	1.0
control_clean_het_indel	19962406			informative	69	0.4928	1.0
control_clean_het_indel	16432362			informative	66	0.5	1.0
control_clean_het_indel	16471302			informative	76	0.5263	1.0
control_clean_het_indel	30130408			informative	69	0.4783	1.0
control_clean_het_indel	31666595			informative	66	0.5455	1.0
control_clean_het_indel	18774269			informative	60	0.4	0.95
control_clean_het_indel	60058236			informative	68	0.5	0.9706
control_clean_het_indel	65521596			informative	34	0.5	0.9118
control_clean_het_indel	19305772			informative	66	0.3485	1.0
control_clean_het_indel	17548120			informative	57	0.5088	0.9474
control_clean_het_indel	41755872			informative	61	0.5082	1.0
control_clean_het_indel	30624432			informative	51	0.4118	1.0
control_clean_het_indel	39722572			informative	63	0.4603	1.0
control_clean_het_indel	14328021			informative	80	0.4875	1.0
control_clean_het_indel	25915080			informative	71	0.5211	1.0
control_clean_het_indel	5606014			informative	92	0.4783	0.9891
control_clean_het_indel	34270732			informative	54	0.4444	1.0
control_clean_het_indel	30892238			phantom	77	0.6104	0.6234
control_clean_het_indel	64682726			informative	64	0.5	1.0
control_clean_het_indel	63745806			informative	59	0.4576	0.9831
control_clean_het_indel	300341			informative	67	0.4776	1.0
control_clean_het_indel	64387139			informative	37	0.4595	1.0
control_clean_het_indel	34705368			informative	73	0.3973	1.0
control_clean_het_indel	5766859			informative	53	0.4906	1.0
control_clean_het_indel	31134717			informative	89	0.4944	0.9888
control_clean_het_indel	53765115			informative	63	0.5238	0.9683
control_clean_het_indel	17934063			informative	48	0.3958	0.9375
control_clean_het_indel	53778952			informative	63	0.5079	1.0
control_clean_het_indel	4827075			informative	47	0.4894	1.0
control_clean_het_indel	25343347			informative	55	0.4545	1.0
control_clean_het_indel	1780826			informative	77	0.5195	1.0
control_clean_het_indel	38895940			informative	61	0.5738	1.0
control_clean_het_indel	46152759			informative	65	0.4923	0.9692
control_clean_het_indel	61521798			informative	67	0.6269	0.9851
control_clean_het_indel	47814208			informative	72	0.4583	0.9861
control_clean_het_indel	40068881			informative	61	0.541	1.0
control_clean_het_indel	41023524			informative	65	0.6	1.0
control_clean_het_indel	63394040			informative	55	0.4727	0.9818
control_clean_het_indel	792544			informative	73	0.4932	0.9863
control_clean_het_indel	3438982			informative	71	0.5352	1.0
control_clean_het_indel	17538966			informative	64	0.4844	0.9688
control_clean_het_indel	65404598			informative	56	0.5893	1.0
control_clean_het_indel	18612900			informative	75	0.5067	1.0
control_clean_het_indel	11051547			informative	69	0.5507	1.0
control_clean_het_indel	24748851			informative	66	0.5152	0.9545
control_clean_het_indel	51929932			informative	61	0.623	0.9672
control_clean_het_indel	36708186			informative	53	0.5283	0.9811
control_clean_het_indel	57416106			informative	61	0.4754	0.9836
control_clean_het_indel	58642954			informative	61	0.5246	0.9508
control_clean_het_indel	24965790			informative	66	0.4091	1.0
control_clean_het_indel	51936046			informative	61	0.541	1.0
control_clean_het_indel	40412794			informative	83	0.5301	0.988
control_clean_het_indel	30436652			informative	49	0.4286	1.0
control_clean_het_indel	2572282			informative	60	0.4833	1.0
control_clean_het_indel	48904492			informative	61	0.4098	0.9508
control_clean_het_indel	8451398			informative	67	0.403	0.9851
control_clean_het_indel	19843313			informative	68	0.6029	1.0
control_clean_het_indel	57417144			informative	66	0.5303	1.0
control_clean_het_indel	64972651			phantom	22	0.6818	0.6818
control_clean_het_indel	39771878			informative	83	0.5542	1.0
control_clean_het_indel	14801116			informative	68	0.5	0.9559
control_clean_het_indel	35596619			informative	63	0.5079	1.0
control_clean_het_indel	27375063			ambiguous	70	0.2	0.8286
control_clean_het_indel	60739873			informative	69	0.4348	0.913
control_clean_het_indel	8535779			informative	68	0.4853	0.9853
control_clean_het_indel	31523003			informative	80	0.475	1.0
control_clean_het_indel	31942570			informative	73	0.5068	0.9863
control_clean_het_indel	31138207			informative	80	0.4375	1.0
control_clean_het_indel	17208398			informative	69	0.4783	1.0
control_clean_het_indel	6799186			informative	79	0.5063	1.0
control_clean_het_indel	65556465			informative	50	0.4	1.0
control_clean_het_indel	14839780			informative	82	0.4512	1.0
control_clean_het_indel	31288850			informative	64	0.4531	1.0
control_clean_het_indel	53915541			informative	64	0.5156	1.0
control_clean_het_indel	16012822			informative	75	0.5467	0.9867
control_clean_het_indel	3651449			informative	67	0.4776	1.0
control_clean_het_indel	7509248			informative	51	0.3922	0.9804
control_clean_het_indel	64580359			informative	54	0.4259	1.0
control_clean_het_indel	59451088			informative	57	0.4211	1.0
control_clean_het_indel	46233932			informative	67	0.4627	1.0
control_clean_het_indel	2389805			informative	75	0.5333	1.0
control_clean_het_indel	23643573			informative	76	0.5	1.0
control_clean_het_indel	64260564			informative	31	0.5484	1.0
control_clean_het_indel	36702511			informative	52	0.4615	1.0
control_clean_het_indel	48176831			informative	74	0.6216	0.9595
control_clean_het_indel	2391621			phantom	74	0.0541	0.5811
control_clean_het_indel	55112369			informative	91	0.4505	1.0
control_clean_het_indel	19703608			informative	71	0.5352	0.9859
control_clean_het_indel	12387515			informative	68	0.3971	0.9559
control_clean_het_indel	12503659			informative	78	0.6538	1.0
control_clean_het_indel	65892687			informative	48	0.625	0.9583
control_clean_het_indel	10005568			informative	65	0.5385	0.9385
control_clean_het_indel	49312408			informative	71	0.5352	0.9718
control_clean_het_indel	40874383			informative	55	0.5455	1.0
control_clean_het_indel	14922784			informative	70	0.4	0.9857
control_clean_het_indel	4942523			informative	57	0.4737	1.0
control_clean_het_indel	30392393			informative	65	0.4923	1.0
control_clean_het_indel	13145638			informative	65	0.5692	0.9846
control_clean_het_indel	65266748			ambiguous	37	0.2432	0.7297
control_clean_het_indel	16598744			informative	62	0.5484	1.0
control_clean_het_indel	58479981			informative	62	0.5161	1.0
control_clean_het_indel	50918885			informative	80	0.5875	0.9875
control_clean_het_indel	54259946			informative	77	0.4286	1.0
control_clean_het_indel	53610652			informative	57	0.4737	1.0
control_clean_het_indel	27356028			phantom	28	0.6071	0.6071
control_clean_het_indel	30211933			informative	71	0.5634	1.0
control_clean_het_indel	53107340			informative	61	0.623	0.9672
control_clean_het_indel	46103818			informative	57	0.386	1.0
control_clean_het_indel	14355154			informative	65	0.6	0.9846
control_clean_het_indel	10491088			informative	89	0.4831	1.0
control_clean_het_indel	41039310			informative	76	0.5921	1.0
control_clean_het_indel	59376372			informative	57	0.4561	1.0
control_clean_het_indel	17415415			informative	57	0.5439	0.9474
control_clean_het_indel	65569599			informative	48	0.6042	1.0
control_clean_het_indel	55765671			informative	61	0.459	0.9836
control_clean_het_indel	34895374			informative	62	0.4677	1.0
control_clean_het_indel	17525541			informative	61	0.3607	0.9508
control_clean_het_indel	8248941			informative	78	0.5897	1.0
control_clean_het_indel	57955669			informative	72	0.4861	1.0
control_clean_het_indel	61159641			informative	56	0.4464	0.9286
control_clean_het_indel	5533835			informative	73	0.5479	0.9589
control_clean_het_indel	63773684			informative	45	0.5556	1.0
control_clean_het_indel	2402437			informative	54	0.4259	0.9815
control_clean_het_indel	31131653			informative	89	0.4719	1.0
control_clean_het_indel	39805912			informative	68	0.4706	1.0
control_clean_het_indel	62490790			informative	51	0.5294	1.0
control_clean_het_indel	29271418			phantom	55	0.3091	0.6545
control_clean_het_indel	54062833			informative	60	0.3333	0.9667
control_clean_het_indel	26009123			informative	78	0.5385	1.0
control_clean_het_indel	63582985			informative	57	0.4912	0.9825
control_clean_het_indel	1262264			informative	91	0.5165	1.0
control_clean_het_indel	53197351			informative	67	0.5522	1.0
control_clean_het_indel	60862118			informative	69	0.4928	1.0
control_clean_het_indel	33171627			informative	47	0.4894	0.9574
control_msa_verified_het	32489105			phantom	43	0.6047	0.5116
control_msa_verified_het	29515409			ambiguous	99	0.1919	0.8182
control_msa_verified_het	26500721			informative	40	0.9	0.9
control_msa_verified_het	49157146			informative	59	0.4407	0.9492
control_msa_verified_het	32177072			ambiguous	53	0.2642	0.7358
control_msa_verified_het	32336212			informative	61	0.082	0.918
control_msa_verified_het	26729293			ambiguous	23	0.2609	0.7391
control_msa_verified_het	32336133			ambiguous	62	0.1935	0.8065
control_msa_verified_het	37578540			phantom	68	0.4559	0.6029
control_msa_verified_het	60946299			ambiguous	73	0.3699	0.8219
control_msa_verified_het	49794035			phantom	64	0.8906	0.5156
control_msa_verified_het	26954360			phantom	85	0.1529	0.6
control_msa_verified_het	52412909			phantom	58	0.8448	0.5862
control_msa_verified_het	13574902			phantom	86	0.2674	0.593
control_msa_verified_het	55800267			phantom	74	0.0541	0.527
control_msa_verified_het	55612253			informative	62	0.4839	0.9516
control_msa_verified_het	33823967			phantom	72	0.4028	0.5139
control_msa_verified_het	29314068			phantom	61	0.1148	0.5082
control_msa_verified_het	26797384			ambiguous	47	0.4043	0.8298
control_msa_verified_het	32314039			ambiguous	13	0.2308	0.7692
control_msa_verified_het	11255371			phantom	85	0.9529	0.5765
control_msa_verified_het	32314583			phantom	12	0.5833	0.5833
control_msa_verified_het	13389282			phantom	77	0.5195	0.5844
control_msa_verified_het	17484477			informative	56	0.5	0.9643
control_msa_verified_het	52264882			informative	54	0.5	1.0
control_msa_verified_het	26797101			phantom	51	0.098	0.6275
control_msa_verified_het	54434798			phantom	88	0.0341	0.5682
control_msa_verified_het	30784479			ambiguous	13	0.6154	0.7692
control_msa_verified_het	33942806			phantom	67	0.0448	0.5672
control_msa_verified_het	3862575			phantom	77	0.9481	0.5844
control_msa_verified_het	36259923			phantom	62	0.2903	0.5806
control_msa_verified_het	29193982			phantom	55	0.0545	0.6
control_msa_verified_het	13550295			phantom	70	0.2714	0.5429
control_msa_verified_het	32335343			ambiguous	42	0.119	0.881
control_msa_verified_het	41885035			ambiguous	77	0.4805	0.8961
control_msa_verified_het	60722059			ambiguous	60	0.3333	0.8167
control_msa_verified_het	32309438			ambiguous	15	0.2	0.8
control_msa_verified_het	32337316			ambiguous	57	0.2281	0.7719
control_msa_verified_het	60732866			informative	62	0.4839	0.9839
control_msa_verified_het	26581672			ambiguous	86	0.5465	0.7907
control_msa_verified_het	32335481			informative	61	0.0984	0.9016
control_msa_verified_het	32316836			phantom	10	0.4	0.6
control_msa_verified_het	1902749			ambiguous	30	0.3333	0.8
control_msa_verified_het	16730591			informative	70	0.5286	0.9286
control_msa_verified_het	32319355			phantom	10	0.4	0.6
control_msa_verified_het	32335497			ambiguous	55	0.2182	0.7818
control_msa_verified_het	32336274			informative	61	0.082	0.918
control_msa_verified_het	14702496			phantom	89	0.3034	0.5843
control_msa_verified_het	20517453			phantom	69	0.8406	0.5942
control_msa_verified_het	39835594			ambiguous	58	0.5172	0.7931
control_msa_verified_het	33751508			phantom	62	0.2419	0.5
control_msa_verified_het	32335644			informative	61	0.0984	0.9016
control_msa_verified_het	36219095			ambiguous	77	0.4156	0.7403
control_msa_verified_het	22505069			phantom	68	0.9118	0.5588
control_msa_verified_het	13382077			informative	82	0.4146	1.0
control_msa_verified_het	8997135			phantom	80	0.05	0.625
control_msa_verified_het	6926942			informative	70	0.4857	0.9143
control_msa_verified_het	26587671			ambiguous	237	0.0928	0.8481
control_msa_verified_het	64755263			phantom	58	0.2759	0.6897
control_msa_verified_het	30786418			phantom	30	0.4333	0.5333
control_msa_verified_het	29190367			ambiguous	37	0.1081	0.8378
control_msa_verified_het	29516274			ambiguous	97	0.6907	0.701
control_msa_verified_het	26953035			phantom	63	0.4444	0.6825
control_msa_verified_het	32336528			informative	61	0.082	0.918
control_msa_verified_het	2344170			informative	63	0.4286	0.9365
control_msa_verified_het	32319494			phantom	10	0.4	0.6
control_msa_verified_het	23751257			phantom	70	0.5571	0.5429
control_msa_verified_het	36194852			phantom	64	0.1875	0.5469
control_msa_verified_het	58299650			phantom	52	0.0962	0.5769
control_msa_verified_het	26952641			phantom	70	0.1857	0.5429
control_msa_verified_het	26953850			ambiguous	81	0.3457	0.7531
control_msa_verified_het	26498923			informative	69	0.6377	0.971
control_msa_verified_het	54607448			ambiguous	62	0.2903	0.871
control_msa_verified_het	26955907			phantom	113	0.1681	0.5841
control_msa_verified_het	7090911			phantom	73	0.0411	0.5068
control_msa_verified_het	33841516			phantom	60	0.2333	0.5667
control_msa_verified_het	50562680			informative	65	0.5077	0.9385
control_msa_verified_het	1903689			phantom	17	0.6471	0.5882
control_msa_verified_het	32335275			ambiguous	47	0.1064	0.8936
control_msa_verified_het	4874131			ambiguous	47	0.3191	0.7872
control_msa_verified_het	32207221			informative	53	0.566	1.0
control_msa_verified_het	61890904			phantom	60	0.35	0.5667
control_msa_verified_het	26501466			informative	58	0.6034	0.9655
control_msa_verified_het	64144942			ambiguous	52	0.3654	0.8846
control_msa_verified_het	49430043			phantom	59	0.2712	0.5763
control_msa_verified_het	26955019			phantom	103	0.0583	0.6117
control_msa_verified_het	49047359			phantom	64	0.0469	0.6719
control_msa_verified_het	32317405			phantom	11	0.3636	0.6364
control_msa_verified_het	32336053			informative	62	0.0968	0.9032
control_msa_verified_het	26798415			phantom	42	0.3333	0.5238
control_msa_verified_het	29516770			ambiguous	92	0.6739	0.7174
control_msa_verified_het	11362354			ambiguous	78	0.4744	0.7821
control_msa_verified_het	12979913			phantom	65	0.2462	0.5077
control_msa_verified_het	32319745			phantom	15	0.4667	0.5333
control_msa_verified_het	26953135			phantom	93	0.0323	0.6559
control_msa_verified_het	64140315			ambiguous	49	0.6122	0.8163
control_msa_verified_het	17484511			informative	56	0.4821	0.9464
control_msa_verified_het	8946172			informative	70	0.5	0.9429
control_msa_verified_het	32335183			ambiguous	43	0.1395	0.8605
control_msa_verified_het	49679770			ambiguous	59	0.4237	0.8644
control_msa_verified_het	57487547			phantom	60	0.4	0.6
control_msa_verified_het	32336522			informative	62	0.0806	0.9194
control_msa_verified_het	120159			phantom	68	0.2647	0.5
control_msa_verified_het	26953103			phantom	69	0.4928	0.6377
control_msa_verified_het	6565625			phantom	76	0.0526	0.5263
control_msa_verified_het	26590216			informative	336	0.0744	0.9732
control_msa_verified_het	32317510			ambiguous	14	0.2143	0.7857
control_msa_verified_het	58986973			informative	75	0.6267	0.9333
control_msa_verified_het	32335291			ambiguous	43	0.1163	0.8837
control_msa_verified_het	10746478			informative	79	0.443	0.9494
control_msa_verified_het	26590058			ambiguous	320	0.0781	0.8187
control_msa_verified_het	32335598			informative	61	0.0984	0.9016
control_msa_verified_het	56082079			phantom	73	0.137	0.5753
control_msa_verified_het	32317449			phantom	11	0.3636	0.6364
control_msa_verified_het	26952765			phantom	69	0.1014	0.5942
control_msa_verified_het	29310809			phantom	59	0.0678	0.5085
control_msa_verified_het	65170232			informative	12	0.5833	1.0
control_msa_verified_het	30789955			ambiguous	25	0.56	0.72
control_msa_verified_het	26501134			informative	59	0.661	1.0
control_msa_verified_het	30785235			phantom	30	0.4333	0.5
control_msa_verified_het	26953017			phantom	68	0.4559	0.6324
control_msa_verified_het	26953192			phantom	69	0.1159	0.5797
control_msa_verified_het	54546291			informative	79	0.5316	1.0
control_msa_verified_het	58726830			phantom	45	0.2667	0.5556
control_msa_verified_het	32319693			phantom	12	0.5	0.5
control_msa_verified_het	26493556			informative	71	0.6901	0.9437
control_msa_verified_het	37984530			informative	55	0.4909	0.9273
control_msa_verified_het	26581063			ambiguous	80	0.3	0.7625
control_msa_verified_het	30790907			phantom	39	0.3333	0.5641
control_msa_verified_het	26587860			informative	249	0.7349	0.9679
control_msa_verified_het	61738226			informative	69	0.5072	0.9855
control_msa_verified_het	26582195			ambiguous	44	0.1364	0.8409
control_msa_verified_het	30789085			phantom	36	0.3611	0.5556
control_msa_verified_het	60524848			phantom	72	0.0972	0.6111
control_msa_verified_het	11456274			phantom	83	0.506	0.5181
control_msa_verified_het	1902502			phantom	30	0.1	0.5
control_msa_verified_het	7280357			phantom	65	0.8154	0.6769
control_msa_verified_het	32336483			ambiguous	49	0.102	0.898
